college_name,choice_code,branch,category_code,percentile,stage,year
"Hindi Seva Mandal's Shri Sant Gadgebaba College of Engineering & Technology, Bhusawal (Un-Aided Linguistic Minority - Hindi)",517029310,Electrical Engineering,MI,66.61,Stage-I,2022
"Hindi Seva Mandal's Shri Sant Gadgebaba College of Engineering & Technology, Bhusawal (Un-Aided Linguistic Minority - Hindi)",517029310,Electrical Engineering,LOPEN,67.29,Stage-II,2022
"Hindi Seva Mandal's Shri Sant Gadgebaba College of Engineering & Technology, Bhusawal (Un-Aided Linguistic Minority - Hindi)",517037210,Electronics and Telecommunication Engg,LOPEN,73.24,Stage-I,2022
"Hindi Seva Mandal's Shri Sant Gadgebaba College of Engineering & Technology, Bhusawal (Un-Aided Linguistic Minority - Hindi)",517061210,Mechanical Engineering,GOPEN,56.52,Stage-I,2022
"Hindi Seva Mandal's Shri Sant Gadgebaba College of Engineering & Technology, Bhusawal (Un-Aided Linguistic Minority - Hindi)",517061210,Mechanical Engineering,MI,69.18,Stage-I,2022
"Hindi Seva Mandal's Shri Sant Gadgebaba College of Engineering & Technology, Bhusawal (Un-Aided Linguistic Minority - Hindi)",517099510,Artificial Intelligence and Data Science,GOPEN,63.88,Stage-I,2022
"Hindi Seva Mandal's Shri Sant Gadgebaba College of Engineering & Technology, Bhusawal (Un-Aided Linguistic Minority - Hindi)",517099510,Artificial Intelligence and Data Science,LOPEN,68.69,Stage-I,2022
"Godavari Foundation's Godavari College Of Engineering, Jalgaon (Un-Aided)",517124510,Computer Engineering,GOPEN,82.21,Stage-I,2022
"Godavari Foundation's Godavari College Of Engineering, Jalgaon (Un-Aided)",517124510,Computer Engineering,GSC,64.69,Stage-I,2022
"Godavari Foundation's Godavari College Of Engineering, Jalgaon (Un-Aided)",517124510,Computer Engineering,GNTC,76.11,Stage-I,2022
"Godavari Foundation's Godavari College Of Engineering, Jalgaon (Un-Aided)",517124510,Computer Engineering,GOBC,81.94,Stage-I,2022
"Godavari Foundation's Godavari College Of Engineering, Jalgaon (Un-Aided)",517124510,Computer Engineering,LOPEN,83.88,Stage-I,2022
"Godavari Foundation's Godavari College Of Engineering, Jalgaon (Un-Aided)",517124510,Computer Engineering,LSC,69.6,Stage-I,2022
"Godavari Foundation's Godavari College Of Engineering, Jalgaon (Un-Aided)",517124510,Computer Engineering,LOBC,78.29,Stage-I,2022
"Godavari Foundation's Godavari College Of Engineering, Jalgaon (Un-Aided)",517124510,Computer Engineering,EWS,76.23,Stage-I,2022
"Godavari Foundation's Godavari College Of Engineering, Jalgaon (Un-Aided)",517129310,Electrical Engineering,GOPEN,64.0,Stage-I,2022
"Godavari Foundation's Godavari College Of Engineering, Jalgaon (Un-Aided)",517129310,Electrical Engineering,GNTB,59.33,Stage-I,2022
"Godavari Foundation's Godavari College Of Engineering, Jalgaon (Un-Aided)",517129310,Electrical Engineering,GOBC,61.64,Stage-I,2022
"Godavari Foundation's Godavari College Of Engineering, Jalgaon (Un-Aided)",517129310,Electrical Engineering,LOPEN,66.8,Stage-I,2022
"Godavari Foundation's Godavari College Of Engineering, Jalgaon (Un-Aided)",517129310,Electrical Engineering,LOPEN,60.73,Stage-II,2022
"Godavari Foundation's Godavari College Of Engineering, Jalgaon (Un-Aided)",517137210,Electronics and Telecommunication Engg,GOPEN,59.28,Stage-I,2022
"Godavari Foundation's Godavari College Of Engineering, Jalgaon (Un-Aided)",517137210,Electronics and Telecommunication Engg,LOPEN,71.71,Stage-I,2022
"Godavari Foundation's Godavari College Of Engineering, Jalgaon (Un-Aided)",517137210,Electronics and Telecommunication Engg,LOBC,61.82,Stage-I,2022
"Godavari Foundation's Godavari College Of Engineering, Jalgaon (Un-Aided)",517161210,Mechanical Engineering,GOPEN,64.43,Stage-I,2022
"Godavari Foundation's Godavari College Of Engineering, Jalgaon (Un-Aided)",517161210,Mechanical Engineering,LOPEN,75.54,Stage-I,2022
"Godavari Foundation's Godavari College Of Engineering, Jalgaon (Un-Aided)",517161210,Mechanical Engineering,EWS,90.94,Stage-I,2022
"R. C. Patel Institute of Technology, Shirpur (Un-Aided Autonomous Linguistic Minority - Gujarathi)",517219110,Civil Engineering,GOPEN,76.68,Stage-I,2022
"R. C. Patel Institute of Technology, Shirpur (Un-Aided Autonomous Linguistic Minority - Gujarathi)",517219110,Civil Engineering,LOPEN,78.68,Stage-I,2022
"R. C. Patel Institute of Technology, Shirpur (Un-Aided Autonomous Linguistic Minority - Gujarathi)",517229310,Electrical Engineering,GOPEN,83.0,Stage-I,2022
"R. C. Patel Institute of Technology, Shirpur (Un-Aided Autonomous Linguistic Minority - Gujarathi)",517229310,Electrical Engineering,LOPEN,78.61,Stage-I,2022
"R. C. Patel Institute of Technology, Shirpur (Un-Aided Autonomous Linguistic Minority - Gujarathi)",517237210,Electronics and Telecommunication Engg,GOPEN,78.81,Stage-I,2022
"R. C. Patel Institute of Technology, Shirpur (Un-Aided Autonomous Linguistic Minority - Gujarathi)",517237210,Electronics and Telecommunication Engg,LOPEN,83.31,Stage-I,2022
"R. C. Patel Institute of Technology, Shirpur (Un-Aided Autonomous Linguistic Minority - Gujarathi)",517237210,Electronics and Telecommunication Engg,MI,83.88,Stage-I,2022
"R. C. Patel Institute of Technology, Shirpur (Un-Aided Autonomous Linguistic Minority - Gujarathi)",517261210,Mechanical Engineering,GOPEN,78.26,Stage-I,2022
"R. C. Patel Institute of Technology, Shirpur (Un-Aided Autonomous Linguistic Minority - Gujarathi)",517261210,Mechanical Engineering,LOPEN,71.49,Stage-I,2022
"R. C. Patel Institute of Technology, Shirpur (Un-Aided Autonomous Linguistic Minority - Gujarathi)",517261210,Mechanical Engineering,LOPEN,78.05,Stage-II,2022
"R. C. Patel Institute of Technology, Shirpur (Un-Aided Autonomous Linguistic Minority - Gujarathi)",517292110,Artificial Intelligence and Machine Learning,GOPEN,83.03,Stage-I,2022
"SNJB's Late Sau. Kantabai Bhavarlalji Jain College of Engineering, (Jain Gurukul), Neminagar,Chandwad,(Nashik) (Un-Aided Religious Minority - Jain)",517319110,Civil Engineering,GOPEN,73.63,Stage-I,2022
"SNJB's Late Sau. Kantabai Bhavarlalji Jain College of Engineering, (Jain Gurukul), Neminagar,Chandwad,(Nashik) (Un-Aided Religious Minority - Jain)",517319110,Civil Engineering,LOPEN,75.25,Stage-I,2022
"SNJB's Late Sau. Kantabai Bhavarlalji Jain College of Engineering, (Jain Gurukul), Neminagar,Chandwad,(Nashik) (Un-Aided Religious Minority - Jain)",517319110,Civil Engineering,MI,83.37,Stage-I,2022
"SNJB's Late Sau. Kantabai Bhavarlalji Jain College of Engineering, (Jain Gurukul), Neminagar,Chandwad,(Nashik) (Un-Aided Religious Minority - Jain)",517337210,Electronics and Telecommunication Engg,GOPEN,80.71,Stage-I,2022
"SNJB's Late Sau. Kantabai Bhavarlalji Jain College of Engineering, (Jain Gurukul), Neminagar,Chandwad,(Nashik) (Un-Aided Religious Minority - Jain)",517361210,Mechanical Engineering,GOPEN,66.31,Stage-I,2022
"SNJB's Late Sau. Kantabai Bhavarlalji Jain College of Engineering, (Jain Gurukul), Neminagar,Chandwad,(Nashik) (Un-Aided Religious Minority - Jain)",517361210,Mechanical Engineering,LOPEN,72.05,Stage-I,2022
"SNJB's Late Sau. Kantabai Bhavarlalji Jain College of Engineering, (Jain Gurukul), Neminagar,Chandwad,(Nashik) (Un-Aided Religious Minority - Jain)",517399510,Artificial Intelligence and Data Science,GOPEN,84.06,Stage-I,2022
"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided)",517719110,Civil Engineering,GOPEN,52.74,Stage-I,2022
"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided)",517719110,Civil Engineering,LOPEN,59.21,Stage-I,2022
"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided)",517729310,Electrical Engineering,GOPEN,73.06,Stage-I,2022
"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided)",517729310,Electrical Engineering,GSC,72.56,Stage-I,2022
"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided)",517729310,Electrical Engineering,GST,69.83,Stage-I,2022
"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided)",517729310,Electrical Engineering,GNTA,60.35,Stage-I,2022
"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided)",517729310,Electrical Engineering,GOBC,68.0,Stage-I,2022
"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided)",517729310,Electrical Engineering,LOPEN,72.72,Stage-I,2022
"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided)",517729310,Electrical Engineering,LSC,66.17,Stage-I,2022
"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided)",517729310,Electrical Engineering,LSC,71.5,Stage-I,2022
"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided)",517729310,Electrical Engineering,LST,69.39,Stage-I,2022
"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided)",517729310,Electrical Engineering,EWS,63.11,Stage-I,2022
"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided)",517729310,Electrical Engineering,LOBC,58.06,Stage-II,2022
"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided)",517737210,Electronics and Telecommunication Engg,GOPEN,75.29,Stage-I,2022
"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided)",517737210,Electronics and Telecommunication Engg,GSC,66.53,Stage-I,2022
"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided)",517737210,Electronics and Telecommunication Engg,GNTA,71.54,Stage-I,2022
"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided)",517737210,Electronics and Telecommunication Engg,GNTB,70.47,Stage-I,2022
"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided)",517737210,Electronics and Telecommunication Engg,GNTD,74.97,Stage-I,2022
"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided)",517737210,Electronics and Telecommunication Engg,GOBC,74.18,Stage-I,2022
"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided)",517737210,Electronics and Telecommunication Engg,LOPEN,78.88,Stage-I,2022
"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided)",517737210,Electronics and Telecommunication Engg,LSC,77.94,Stage-I,2022
"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided)",517737210,Electronics and Telecommunication Engg,LSC,76.0,Stage-I,2022
"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided)",517737210,Electronics and Telecommunication Engg,LOBC,72.69,Stage-I,2022
"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided)",517761210,Mechanical Engineering,GOPEN,57.65,Stage-I,2022
"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided)",517761210,Mechanical Engineering,LOPEN,69.68,Stage-I,2022
"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided)",517761210,Mechanical Engineering,EWS,68.63,Stage-I,2022
"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided)",517799510,Artificial Intelligence and Data Science,GOPEN,82.23,Stage-I,2022
"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided)",517799510,Artificial Intelligence and Data Science,GSC,77.12,Stage-I,2022
"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided)",517799510,Artificial Intelligence and Data Science,GNTB,80.63,Stage-I,2022
"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided)",517799510,Artificial Intelligence and Data Science,GOBC,80.17,Stage-I,2022
"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided)",517799510,Artificial Intelligence and Data Science,LOPEN,83.66,Stage-I,2022
"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided)",517799510,Artificial Intelligence and Data Science,LSC,77.77,Stage-I,2022
"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided)",517799510,Artificial Intelligence and Data Science,LOBC,81.06,Stage-I,2022
"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided)",517799510,Artificial Intelligence and Data Science,EWS,80.8,Stage-I,2022
"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided)",517799510,Artificial Intelligence and Data Science,LNTC,74.0,Stage-II,2022
"Vishwabharati Academy's College of Engineering, Ahmednagar (Un-Aided)",517919110,Civil Engineering,GOPEN,72.74,Stage-I,2022
"Vishwabharati Academy's College of Engineering, Ahmednagar (Un-Aided)",517919110,Civil Engineering,GSC,51.21,Stage-I,2022
"Vishwabharati Academy's College of Engineering, Ahmednagar (Un-Aided)",517919110,Civil Engineering,GNTA,63.37,Stage-I,2022
"Vishwabharati Academy's College of Engineering, Ahmednagar (Un-Aided)",517919110,Civil Engineering,GNTD,69.21,Stage-I,2022
"Vishwabharati Academy's College of Engineering, Ahmednagar (Un-Aided)",517919110,Civil Engineering,GOBC,64.11,Stage-I,2022
"Vishwabharati Academy's College of Engineering, Ahmednagar (Un-Aided)",517919110,Civil Engineering,LOPEN,62.61,Stage-I,2022
"Vishwabharati Academy's College of Engineering, Ahmednagar (Un-Aided)",517919110,Civil Engineering,LNTC,61.76,Stage-I,2022
"Vishwabharati Academy's College of Engineering, Ahmednagar (Un-Aided)",517919110,Civil Engineering,EWS,65.7,Stage-I,2022
"Vishwabharati Academy's College of Engineering, Ahmednagar (Un-Aided)",517961210,Mechanical Engineering,GOPEN,75.38,Stage-I,2022
"Vishwabharati Academy's College of Engineering, Ahmednagar (Un-Aided)",517961210,Mechanical Engineering,GSC,52.82,Stage-I,2022
"Vishwabharati Academy's College of Engineering, Ahmednagar (Un-Aided)",517961210,Mechanical Engineering,GNTC,74.97,Stage-I,2022
"Vishwabharati Academy's College of Engineering, Ahmednagar (Un-Aided)",517961210,Mechanical Engineering,GNTD,73.44,Stage-I,2022
"Vishwabharati Academy's College of Engineering, Ahmednagar (Un-Aided)",517961210,Mechanical Engineering,GOBC,67.85,Stage-I,2022
"Vishwabharati Academy's College of Engineering, Ahmednagar (Un-Aided)",517961210,Mechanical Engineering,LOPEN,72.82,Stage-I,2022
"Vishwabharati Academy's College of Engineering, Ahmednagar (Un-Aided)",517961210,Mechanical Engineering,EWS,58.88,Stage-I,2022
"Vishwabharati Academy's College of Engineering, Ahmednagar (Un-Aided)",517961210,Mechanical Engineering,LOPEN,74.41,Stage-II,2022
"Vishwabharati Academy's College of Engineering, Ahmednagar (Un-Aided)",517961210,Mechanical Engineering,LNTC,70.47,Stage-II,2022
"Vishwabharati Academy's College of Engineering, Ahmednagar (Un-Aided)",517961210,Mechanical Engineering,LOBC,65.03,Stage-II,2022
"Vishwabharati Academy's College of Engineering, Ahmednagar (Un-Aided)",517962510,Mechanical Engineering[Sandwich],LOPEN,75.06,Stage-I,2022
"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik (Un-Aided)",518119110,Civil Engineering,GOPEN,76.84,Stage-I,2022
"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik (Un-Aided)",518119110,Civil Engineering,GSC,70.68,Stage-I,2022
"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik (Un-Aided)",518119110,Civil Engineering,GST,70.68,Stage-I,2022
"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik (Un-Aided)",518119110,Civil Engineering,GNTA,75.0,Stage-I,2022
"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik (Un-Aided)",518119110,Civil Engineering,GNTB,68.79,Stage-I,2022
"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik (Un-Aided)",518119110,Civil Engineering,GNTC,75.89,Stage-I,2022
"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik (Un-Aided)",518119110,Civil Engineering,GNTD,75.58,Stage-I,2022
"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik (Un-Aided)",518119110,Civil Engineering,GOBC,75.26,Stage-I,2022
"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik (Un-Aided)",518119110,Civil Engineering,LOPEN,77.79,Stage-I,2022
"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik (Un-Aided)",518119110,Civil Engineering,LSC,74.94,Stage-I,2022
"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik (Un-Aided)",518119110,Civil Engineering,LST,70.37,Stage-I,2022
"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik (Un-Aided)",518119110,Civil Engineering,LNTA,75.58,Stage-I,2022
"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik (Un-Aided)",518119110,Civil Engineering,LNTB,68.89,Stage-I,2022
"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik (Un-Aided)",518119110,Civil Engineering,LNTC,72.47,Stage-I,2022
"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik (Un-Aided)",518119110,Civil Engineering,LOBC,77.42,Stage-I,2022
"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik (Un-Aided)",518119110,Civil Engineering,EWS,67.41,Stage-I,2022
"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik (Un-Aided)",518129310,Electrical Engineering,GOPEN,77.78,Stage-I,2022
"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik (Un-Aided)",518129310,Electrical Engineering,GSC,70.39,Stage-I,2022
"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik (Un-Aided)",518129310,Electrical Engineering,GST,63.78,Stage-I,2022
"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik (Un-Aided)",518129310,Electrical Engineering,GNTA,76.78,Stage-I,2022
"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik (Un-Aided)",518129310,Electrical Engineering,GNTB,73.61,Stage-I,2022
"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik (Un-Aided)",518129310,Electrical Engineering,GNTC,72.5,Stage-I,2022
